Buy:    price = 341.31 ||  money = 183.05
*******************************************************
Sold:   price = 342.65 ||  money = 183.41
Buy:    price = 341.80 ||  money = 183.41
*******************************************************
Sold:   price = 343.01 ||  money = 183.73
Buy:    price = 336.48 ||  money = 183.73
*******************************************************
Sold:   price = 340.55 ||  money = 184.84
Buy:    price = 340.20 ||  money = 184.84
*******************************************************
Sold:   price = 341.13 ||  money = 185.09
Buy:    price = 339.92 ||  money = 185.09
*******************************************************
Sold:   price = 342.69 ||  money = 185.85
Buy:    price = 341.05 ||  money = 185.85
*******************************************************
Sold:   price = 342.52 ||  money = 186.25
Buy:    price = 342.12 ||  money = 186.25
*******************************************************
Sold:   price = 342.47 ||  money = 186.34
Buy:    price = 337.16 ||  money = 186.34
*******************************************************
Sold:   price = 338.99 ||  money = 186.85
Buy:    price = 338.08 ||  money = 186.85
*******************************************************
Sold:   price = 339.20 ||  money = 187.16
Buy:    price = 338.30 ||  money = 187.16
*******************************************************
Sold:   price = 338.66 ||  money = 187.26
Buy:    price = 338.36 ||  money = 187.26
*******************************************************
Sold:   price = 339.34 ||  money = 187.53
Buy:    price = 339.28 ||  money = 187.53
*******************************************************
Sold:   price = 339.34 ||  money = 187.55
Buy:    price = 339.10 ||  money = 187.55
*******************************************************
Sold:   price = 339.19 ||  money = 187.57
Buy:    price = 338.73 ||  money = 187.57
*******************************************************
Sold:   price = 339.07 ||  money = 187.67
Buy:    price = 332.68 ||  money = 187.67
*******************************************************
Sold:   price = 332.69 ||  money = 187.67
Buy:    price = 332.31 ||  money = 187.67
*******************************************************
Sold:   price = 334.42 ||  money = 188.27
Buy:    price = 328.68 ||  money = 188.27
*******************************************************
Sold:   price = 331.53 ||  money = 189.08
Buy:    price = 330.54 ||  money = 189.08
*******************************************************
Sold:   price = 332.26 ||  money = 189.57
Buy:    price = 331.13 ||  money = 189.57
*******************************************************
Sold:   price = 331.89 ||  money = 189.79
Buy:    price = 329.26 ||  money = 189.79
*******************************************************
Sold:   price = 329.77 ||  money = 189.94
Buy:    price = 329.38 ||  money = 189.94
*******************************************************
Sold:   price = 329.78 ||  money = 190.05
Buy:    price = 327.31 ||  money = 190.05
*******************************************************
Sold:   price = 328.17 ||  money = 190.30
Buy:    price = 321.97 ||  money = 190.30
*******************************************************
Sold:   price = 327.71 ||  money = 192.00
Buy:    price = 325.59 ||  money = 192.00
*******************************************************
Sold:   price = 325.88 ||  money = 192.08
Buy:    price = 325.29 ||  money = 192.08
*******************************************************
Sold:   price = 325.99 ||  money = 192.29
Buy:    price = 325.47 ||  money = 192.29
*******************************************************
Sold:   price = 327.51 ||  money = 192.89
Buy:    price = 320.72 ||  money = 192.89
*******************************************************
Sold:   price = 323.08 ||  money = 193.60
Buy:    price = 318.93 ||  money = 193.60
*******************************************************
Sold:   price = 323.81 ||  money = 195.08
Buy:    price = 323.62 ||  money = 195.08
*******************************************************
Sold:   price = 324.52 ||  money = 195.36
Buy:    price = 323.77 ||  money = 195.36
*******************************************************
Sold:   price = 324.39 ||  money = 195.54
Buy:    price = 323.89 ||  money = 195.54
*******************************************************
Sold:   price = 324.52 ||  money = 195.73
Buy:    price = 323.78 ||  money = 195.73
*******************************************************
Sold:   price = 325.70 ||  money = 196.31
Buy:    price = 325.53 ||  money = 196.31
*******************************************************
Sold:   price = 326.11 ||  money = 196.49
Buy:    price = 326.06 ||  money = 196.49
*******************************************************
Sold:   price = 326.76 ||  money = 196.70
Buy:    price = 325.50 ||  money = 196.70
*******************************************************
Sold:   price = 326.71 ||  money = 197.07
Buy:    price = 326.49 ||  money = 197.07
*******************************************************
Sold:   price = 327.17 ||  money = 197.27
Buy:    price = 325.83 ||  money = 197.27
*******************************************************
Sold:   price = 328.70 ||  money = 198.14
Buy:    price = 325.34 ||  money = 198.14
*******************************************************
Sold:   price = 326.21 ||  money = 198.40
Buy:    price = 323.31 ||  money = 198.40
*******************************************************
Sold:   price = 324.85 ||  money = 198.88
Buy:    price = 324.69 ||  money = 198.88
*******************************************************
Sold:   price = 324.79 ||  money = 198.91
Buy:    price = 323.86 ||  money = 198.91
*******************************************************
Sold:   price = 326.14 ||  money = 199.61
Buy:    price = 321.45 ||  money = 199.61
*******************************************************
Sold:   price = 321.68 ||  money = 199.68
Buy:    price = 320.00 ||  money = 199.68
*******************************************************
Sold:   price = 324.10 ||  money = 200.96
Buy:    price = 320.41 ||  money = 200.96
*******************************************************
Sold:   price = 324.89 ||  money = 202.36
Buy:    price = 322.72 ||  money = 202.36
*******************************************************
Sold:   price = 324.68 ||  money = 202.98
Buy:    price = 323.71 ||  money = 202.98
*******************************************************
Sold:   price = 325.96 ||  money = 203.68
Buy:    price = 325.58 ||  money = 203.68
*******************************************************
Sold:   price = 326.45 ||  money = 203.95
Buy:    price = 324.87 ||  money = 203.95
*******************************************************
Sold:   price = 325.64 ||  money = 204.20
Buy:    price = 324.78 ||  money = 204.20
*******************************************************
Sold:   price = 325.73 ||  money = 204.50
Buy:    price = 324.78 ||  money = 204.50
*******************************************************
Sold:   price = 325.70 ||  money = 204.78
Buy:    price = 324.34 ||  money = 204.78
*******************************************************
Sold:   price = 324.69 ||  money = 204.90
Buy:    price = 322.50 ||  money = 204.90
*******************************************************
Sold:   price = 324.70 ||  money = 205.59
Buy:    price = 323.73 ||  money = 205.59
*******************************************************
Sold:   price = 333.43 ||  money = 208.67
Buy:    price = 330.28 ||  money = 208.67
*******************************************************
Sold:   price = 332.24 ||  money = 209.29
Buy:    price = 331.82 ||  money = 209.29
*******************************************************
Sold:   price = 333.55 ||  money = 209.84
Buy:    price = 328.94 ||  money = 209.84
*******************************************************
Sold:   price = 330.16 ||  money = 210.23
Buy:    price = 329.39 ||  money = 210.23
*******************************************************
Sold:   price = 330.09 ||  money = 210.45
Buy:    price = 328.58 ||  money = 210.45
*******************************************************
Sold:   price = 329.61 ||  money = 210.78
Buy:    price = 328.88 ||  money = 210.78
*******************************************************
Sold:   price = 329.21 ||  money = 210.89
Buy:    price = 328.86 ||  money = 210.89
*******************************************************
Sold:   price = 331.45 ||  money = 211.72
Buy:    price = 329.38 ||  money = 211.72
*******************************************************
Sold:   price = 330.64 ||  money = 212.12
Buy:    price = 330.25 ||  money = 212.12
*******************************************************
Sold:   price = 332.18 ||  money = 212.74
Buy:    price = 330.37 ||  money = 212.74
*******************************************************
Sold:   price = 330.44 ||  money = 212.76
Buy:    price = 330.19 ||  money = 212.76
*******************************************************
Sold:   price = 330.21 ||  money = 212.77
Buy:    price = 328.17 ||  money = 212.77
*******************************************************
Sold:   price = 329.17 ||  money = 213.10
Buy:    price = 327.71 ||  money = 213.10
*******************************************************
Sold:   price = 328.62 ||  money = 213.39
Buy:    price = 328.36 ||  money = 213.39
*******************************************************
Sold:   price = 330.38 ||  money = 214.05
Buy:    price = 327.42 ||  money = 214.05
*******************************************************
Sold:   price = 329.84 ||  money = 214.84
Buy:    price = 328.10 ||  money = 214.84
*******************************************************
Sold:   price = 328.47 ||  money = 214.96
Buy:    price = 326.90 ||  money = 214.96
*******************************************************
Sold:   price = 327.91 ||  money = 215.29
Buy:    price = 326.82 ||  money = 215.29
*******************************************************
Sold:   price = 329.86 ||  money = 216.29
Buy:    price = 326.69 ||  money = 216.29
*******************************************************
Sold:   price = 327.41 ||  money = 216.53
Buy:    price = 327.35 ||  money = 216.53
*******************************************************
Sold:   price = 328.97 ||  money = 217.07
Buy:    price = 326.27 ||  money = 217.07
*******************************************************
Sold:   price = 327.79 ||  money = 217.57
Buy:    price = 325.11 ||  money = 217.57
*******************************************************
Sold:   price = 326.26 ||  money = 217.96
Buy:    price = 326.13 ||  money = 217.96
*******************************************************
Sold:   price = 326.19 ||  money = 217.98
Buy:    price = 325.66 ||  money = 217.98
*******************************************************
Sold:   price = 325.92 ||  money = 218.07
Buy:    price = 325.29 ||  money = 218.07
*******************************************************
Sold:   price = 327.87 ||  money = 218.93
Buy:    price = 326.99 ||  money = 218.93
*******************************************************
Sold:   price = 328.58 ||  money = 219.46
Buy:    price = 328.12 ||  money = 219.46
*******************************************************
Sold:   price = 328.69 ||  money = 219.65
Buy:    price = 326.24 ||  money = 219.65
*******************************************************
Sold:   price = 326.56 ||  money = 219.76
Buy:    price = 324.27 ||  money = 219.76
*******************************************************
Sold:   price = 324.77 ||  money = 219.93
Buy:    price = 324.24 ||  money = 219.93
*******************************************************
Sold:   price = 326.27 ||  money = 220.62
Buy:    price = 322.34 ||  money = 220.62
*******************************************************
Sold:   price = 323.55 ||  money = 221.03
Buy:    price = 322.53 ||  money = 221.03
*******************************************************
Sold:   price = 324.88 ||  money = 221.84
Buy:    price = 321.84 ||  money = 221.84
*******************************************************
Sold:   price = 323.05 ||  money = 222.25
Buy:    price = 321.91 ||  money = 222.25
*******************************************************
Sold:   price = 322.48 ||  money = 222.45
Buy:    price = 321.84 ||  money = 222.45
*******************************************************
Sold:   price = 322.80 ||  money = 222.78
Buy:    price = 322.78 ||  money = 222.78
*******************************************************
Sold:   price = 323.66 ||  money = 223.09
Buy:    price = 322.87 ||  money = 223.09
*******************************************************
Sold:   price = 325.02 ||  money = 223.83
Buy:    price = 323.89 ||  money = 223.83
*******************************************************
Sold:   price = 328.91 ||  money = 225.56
Buy:    price = 328.41 ||  money = 225.56
*******************************************************
Sold:   price = 330.47 ||  money = 226.27
Buy:    price = 327.89 ||  money = 226.27
*******************************************************
Sold:   price = 329.02 ||  money = 226.66
Buy:    price = 328.95 ||  money = 226.66
*******************************************************
Sold:   price = 329.56 ||  money = 226.87
Buy:    price = 325.00 ||  money = 226.87
*******************************************************
Sold:   price = 330.55 ||  money = 228.81
Buy:    price = 329.47 ||  money = 228.81
*******************************************************
Sold:   price = 330.73 ||  money = 229.25
Buy:    price = 330.06 ||  money = 229.25
*******************************************************
Sold:   price = 330.20 ||  money = 229.29
Buy:    price = 328.40 ||  money = 229.29
*******************************************************
Sold:   price = 330.03 ||  money = 229.86
Buy:    price = 326.94 ||  money = 229.86
*******************************************************
Sold:   price = 327.56 ||  money = 230.08
Buy:    price = 327.07 ||  money = 230.08
*******************************************************
Sold:   price = 327.82 ||  money = 230.35
Buy:    price = 327.30 ||  money = 230.35
*******************************************************
Sold:   price = 328.13 ||  money = 230.64
Buy:    price = 327.88 ||  money = 230.64
*******************************************************
Sold:   price = 328.82 ||  money = 230.97
Buy:    price = 328.14 ||  money = 230.97
*******************************************************
Sold:   price = 329.87 ||  money = 231.58
Buy:    price = 329.69 ||  money = 231.58
*******************************************************
Sold:   price = 337.03 ||  money = 234.16
Buy:    price = 336.69 ||  money = 234.16
*******************************************************
Sold:   price = 336.85 ||  money = 234.21
Buy:    price = 334.86 ||  money = 234.21
*******************************************************
Sold:   price = 335.54 ||  money = 234.45
Buy:    price = 333.20 ||  money = 234.45
*******************************************************
Sold:   price = 335.77 ||  money = 235.35
Buy:    price = 333.03 ||  money = 235.35
*******************************************************
Sold:   price = 333.87 ||  money = 235.65
Buy:    price = 333.82 ||  money = 235.65
*******************************************************
Sold:   price = 334.63 ||  money = 235.94
Buy:    price = 329.93 ||  money = 235.94
*******************************************************
Sold:   price = 336.40 ||  money = 238.25
Buy:    price = 333.82 ||  money = 238.25
*******************************************************
Sold:   price = 335.06 ||  money = 238.69
Buy:    price = 334.23 ||  money = 238.69
*******************************************************
Sold:   price = 339.13 ||  money = 240.44
Buy:    price = 338.25 ||  money = 240.44
*******************************************************
Sold:   price = 338.32 ||  money = 240.47
Buy:    price = 338.27 ||  money = 240.47
*******************************************************
Sold:   price = 338.32 ||  money = 240.48
Buy:    price = 337.43 ||  money = 240.48
*******************************************************
Sold:   price = 338.29 ||  money = 240.79
Buy:    price = 336.59 ||  money = 240.79
*******************************************************
Sold:   price = 337.58 ||  money = 241.14
Buy:    price = 337.48 ||  money = 241.14
*******************************************************
Sold:   price = 342.81 ||  money = 243.05
Buy:    price = 340.94 ||  money = 243.05
*******************************************************
Sold:   price = 341.99 ||  money = 243.42
Buy:    price = 338.77 ||  money = 243.42
*******************************************************
Sold:   price = 341.44 ||  money = 244.38
Buy:    price = 340.65 ||  money = 244.38
*******************************************************
Sold:   price = 342.09 ||  money = 244.90
Buy:    price = 339.18 ||  money = 244.90
*******************************************************
Sold:   price = 342.46 ||  money = 246.08
Buy:    price = 341.91 ||  money = 246.08
*******************************************************
Sold:   price = 342.01 ||  money = 246.12
Buy:    price = 341.63 ||  money = 246.12
*******************************************************
Sold:   price = 343.52 ||  money = 246.80
Buy:    price = 339.05 ||  money = 246.80
*******************************************************
Sold:   price = 339.31 ||  money = 246.89
Buy:    price = 339.16 ||  money = 246.89
*******************************************************
Sold:   price = 340.02 ||  money = 247.21
Buy:    price = 336.72 ||  money = 247.21
*******************************************************
Sold:   price = 340.78 ||  money = 248.70
Buy:    price = 339.41 ||  money = 248.70
*******************************************************
Sold:   price = 339.59 ||  money = 248.76
Buy:    price = 339.06 ||  money = 248.76
*******************************************************
Sold:   price = 340.92 ||  money = 249.45
Buy:    price = 336.62 ||  money = 249.45
*******************************************************
Sold:   price = 337.56 ||  money = 249.79
Buy:    price = 336.80 ||  money = 249.79
*******************************************************
Sold:   price = 338.20 ||  money = 250.31
Buy:    price = 338.19 ||  money = 250.31
*******************************************************
Sold:   price = 341.00 ||  money = 251.35
Buy:    price = 338.82 ||  money = 251.35
*******************************************************
Sold:   price = 339.17 ||  money = 251.48
Buy:    price = 338.58 ||  money = 251.48
*******************************************************
Sold:   price = 339.76 ||  money = 251.92
Buy:    price = 338.87 ||  money = 251.92
*******************************************************
Sold:   price = 339.71 ||  money = 252.23
Buy:    price = 339.42 ||  money = 252.23
*******************************************************
Sold:   price = 340.61 ||  money = 252.68
Buy:    price = 338.48 ||  money = 252.68
*******************************************************
Sold:   price = 340.27 ||  money = 253.34
Buy:    price = 338.81 ||  money = 253.34
*******************************************************
Sold:   price = 339.07 ||  money = 253.44
Buy:    price = 338.64 ||  money = 253.44
*******************************************************
Sold:   price = 339.36 ||  money = 253.71
Buy:    price = 339.10 ||  money = 253.71
*******************************************************
Sold:   price = 341.46 ||  money = 254.59
Buy:    price = 341.02 ||  money = 254.59
*******************************************************
Sold:   price = 349.62 ||  money = 257.80
Buy:    price = 347.74 ||  money = 257.80
*******************************************************
Sold:   price = 349.92 ||  money = 258.61
Buy:    price = 346.56 ||  money = 258.61
*******************************************************
Sold:   price = 347.96 ||  money = 259.13
Buy:    price = 347.42 ||  money = 259.13
*******************************************************
Sold:   price = 347.58 ||  money = 259.19
Buy:    price = 346.80 ||  money = 259.19
*******************************************************
Sold:   price = 347.48 ||  money = 259.45
Buy:    price = 346.21 ||  money = 259.45
*******************************************************
Sold:   price = 351.52 ||  money = 261.44
Buy:    price = 351.05 ||  money = 261.44
*******************************************************
Sold:   price = 351.71 ||  money = 261.68
Buy:    price = 349.38 ||  money = 261.68
*******************************************************
Sold:   price = 351.25 ||  money = 262.38
Buy:    price = 349.79 ||  money = 262.38
*******************************************************
Sold:   price = 350.57 ||  money = 262.68
Buy:    price = 347.21 ||  money = 262.68
*******************************************************
Sold:   price = 348.02 ||  money = 262.98
Buy:    price = 347.00 ||  money = 262.98
*******************************************************
Sold:   price = 348.40 ||  money = 263.51
Buy:    price = 348.18 ||  money = 263.51
*******************************************************
Sold:   price = 348.86 ||  money = 263.77
Buy:    price = 347.98 ||  money = 263.77
*******************************************************
Sold:   price = 348.65 ||  money = 264.02
Buy:    price = 348.56 ||  money = 264.02
*******************************************************
Sold:   price = 350.72 ||  money = 264.84
Buy:    price = 350.37 ||  money = 264.84
*******************************************************
Sold:   price = 351.16 ||  money = 265.14
Buy:    price = 350.98 ||  money = 265.14
*******************************************************
Sold:   price = 351.37 ||  money = 265.29
Buy:    price = 350.51 ||  money = 265.29
*******************************************************
Sold:   price = 351.68 ||  money = 265.73
Buy:    price = 346.43 ||  money = 265.73
*******************************************************
Sold:   price = 348.55 ||  money = 266.54
Buy:    price = 346.27 ||  money = 266.54
*******************************************************
Sold:   price = 346.80 ||  money = 266.75
Buy:    price = 342.89 ||  money = 266.75
*******************************************************
Sold:   price = 343.47 ||  money = 266.97
Buy:    price = 343.18 ||  money = 266.97
*******************************************************
Sold:   price = 344.88 ||  money = 267.63
Buy:    price = 344.29 ||  money = 267.63
*******************************************************
Sold:   price = 345.72 ||  money = 268.19
Buy:    price = 345.42 ||  money = 268.19
*******************************************************
Sold:   price = 345.70 ||  money = 268.30
Buy:    price = 344.86 ||  money = 268.30
*******************************************************
Sold:   price = 345.52 ||  money = 268.56
Buy:    price = 344.39 ||  money = 268.56
*******************************************************
Sold:   price = 345.15 ||  money = 268.85
Buy:    price = 344.17 ||  money = 268.85
*******************************************************
Sold:   price = 344.95 ||  money = 269.16
Buy:    price = 343.09 ||  money = 269.16
*******************************************************
Sold:   price = 343.19 ||  money = 269.20
Buy:    price = 342.04 ||  money = 269.20
*******************************************************
Sold:   price = 342.13 ||  money = 269.23
Buy:    price = 341.09 ||  money = 269.23
*******************************************************
Sold:   price = 342.06 ||  money = 269.61
Buy:    price = 341.48 ||  money = 269.61
*******************************************************
Sold:   price = 343.32 ||  money = 270.34
Buy:    price = 342.77 ||  money = 270.34
*******************************************************
Sold:   price = 343.18 ||  money = 270.50
Buy:    price = 342.86 ||  money = 270.50
*******************************************************
Sold:   price = 344.40 ||  money = 271.11
Buy:    price = 342.41 ||  money = 271.11
*******************************************************
Sold:   price = 342.48 ||  money = 271.14
Buy:    price = 341.53 ||  money = 271.14
*******************************************************
Sold:   price = 342.29 ||  money = 271.44
Buy:    price = 341.97 ||  money = 271.44
*******************************************************
Sold:   price = 342.32 ||  money = 271.58
Buy:    price = 342.28 ||  money = 271.58
*******************************************************
Sold:   price = 342.74 ||  money = 271.76
Buy:    price = 342.18 ||  money = 271.76
*******************************************************
Sold:   price = 343.67 ||  money = 272.35
Buy:    price = 341.37 ||  money = 272.35
*******************************************************
Sold:   price = 346.00 ||  money = 274.20
Buy:    price = 345.38 ||  money = 274.20
*******************************************************
Sold:   price = 346.21 ||  money = 274.53
Buy:    price = 344.60 ||  money = 274.53
*******************************************************
Sold:   price = 344.89 ||  money = 274.64
Buy:    price = 343.02 ||  money = 274.64
*******************************************************
Sold:   price = 344.07 ||  money = 275.06
Buy:    price = 342.65 ||  money = 275.06
*******************************************************
Sold:   price = 343.51 ||  money = 275.41
Buy:    price = 342.22 ||  money = 275.41
*******************************************************
Sold:   price = 343.60 ||  money = 275.97
Buy:    price = 342.31 ||  money = 275.97
*******************************************************
Sold:   price = 342.72 ||  money = 276.13
Buy:    price = 342.40 ||  money = 276.13
*******************************************************
Sold:   price = 343.28 ||  money = 276.49
Buy:    price = 342.20 ||  money = 276.49
*******************************************************
Sold:   price = 343.15 ||  money = 276.87
Buy:    price = 342.32 ||  money = 276.87
*******************************************************
Sold:   price = 343.19 ||  money = 277.22
Buy:    price = 341.91 ||  money = 277.22
*******************************************************
Sold:   price = 342.79 ||  money = 277.58
Buy:    price = 342.29 ||  money = 277.58
*******************************************************
Sold:   price = 342.41 ||  money = 277.63
Buy:    price = 341.93 ||  money = 277.63
*******************************************************
Sold:   price = 342.46 ||  money = 277.84
Buy:    price = 341.82 ||  money = 277.84
*******************************************************
Sold:   price = 342.55 ||  money = 278.14
Buy:    price = 341.56 ||  money = 278.14
*******************************************************
Sold:   price = 342.94 ||  money = 278.70
Buy:    price = 342.92 ||  money = 278.70
*******************************************************
Sold:   price = 343.43 ||  money = 278.91
Buy:    price = 343.32 ||  money = 278.91
*******************************************************
Sold:   price = 345.45 ||  money = 279.77
Buy:    price = 344.29 ||  money = 279.77
*******************************************************
Sold:   price = 345.33 ||  money = 280.20
Buy:    price = 344.87 ||  money = 280.20
*******************************************************
Sold:   price = 345.43 ||  money = 280.42
Buy:    price = 342.95 ||  money = 280.42
*******************************************************
Sold:   price = 347.02 ||  money = 282.09
Buy:    price = 346.24 ||  money = 282.09
*******************************************************
Sold:   price = 346.34 ||  money = 282.13
Buy:    price = 345.10 ||  money = 282.13
*******************************************************
Sold:   price = 345.93 ||  money = 282.47
Buy:    price = 345.32 ||  money = 282.47
*******************************************************
Sold:   price = 345.90 ||  money = 282.70
Buy:    price = 344.50 ||  money = 282.70
*******************************************************
Sold:   price = 344.85 ||  money = 282.85
Buy:    price = 344.49 ||  money = 282.85
*******************************************************
Sold:   price = 344.79 ||  money = 282.97
Buy:    price = 343.96 ||  money = 282.97
*******************************************************
Sold:   price = 344.45 ||  money = 283.17
Buy:    price = 343.85 ||  money = 283.17
*******************************************************
Sold:   price = 345.76 ||  money = 283.96
Buy:    price = 345.40 ||  money = 283.96
*******************************************************
Sold:   price = 345.48 ||  money = 283.99
Buy:    price = 343.62 ||  money = 283.99
*******************************************************
Sold:   price = 350.53 ||  money = 286.85
Buy:    price = 348.26 ||  money = 286.85
*******************************************************
Sold:   price = 350.55 ||  money = 287.79
Buy:    price = 349.26 ||  money = 287.79
*******************************************************
Sold:   price = 350.66 ||  money = 288.37
Buy:    price = 350.31 ||  money = 288.37
*******************************************************
Sold:   price = 350.78 ||  money = 288.56
Buy:    price = 350.46 ||  money = 288.56
*******************************************************
Sold:   price = 350.91 ||  money = 288.75
Buy:    price = 348.02 ||  money = 288.75
*******************************************************
Sold:   price = 348.97 ||  money = 289.14
Buy:    price = 348.33 ||  money = 289.14
*******************************************************
Sold:   price = 357.77 ||  money = 293.06
Buy:    price = 354.48 ||  money = 293.06
*******************************************************
Sold:   price = 357.40 ||  money = 294.26
Buy:    price = 356.77 ||  money = 294.26
*******************************************************
Sold:   price = 357.96 ||  money = 294.76
Buy:    price = 356.20 ||  money = 294.76
*******************************************************
Sold:   price = 357.00 ||  money = 295.09
Buy:    price = 356.40 ||  money = 295.09
*******************************************************
Sold:   price = 356.88 ||  money = 295.28
Buy:    price = 355.99 ||  money = 295.28
*******************************************************
Sold:   price = 356.59 ||  money = 295.53
Buy:    price = 356.42 ||  money = 295.53
*******************************************************
Sold:   price = 358.14 ||  money = 296.25
Buy:    price = 358.07 ||  money = 296.25
*******************************************************
Sold:   price = 360.59 ||  money = 297.29
Buy:    price = 359.73 ||  money = 297.29
*******************************************************
Sold:   price = 360.04 ||  money = 297.42
Buy:    price = 358.26 ||  money = 297.42
*******************************************************
Sold:   price = 365.78 ||  money = 300.54
Buy:    price = 360.70 ||  money = 300.54
*******************************************************
Sold:   price = 361.56 ||  money = 300.90
Buy:    price = 358.25 ||  money = 300.90
*******************************************************
Sold:   price = 358.63 ||  money = 301.06
Buy:    price = 358.09 ||  money = 301.06
*******************************************************
Sold:   price = 360.07 ||  money = 301.89
Buy:    price = 359.09 ||  money = 301.89
*******************************************************
Sold:   price = 360.89 ||  money = 302.65
Buy:    price = 360.26 ||  money = 302.65
*******************************************************
Sold:   price = 360.58 ||  money = 302.78
Buy:    price = 358.74 ||  money = 302.78
*******************************************************
Sold:   price = 359.15 ||  money = 302.95
Buy:    price = 358.72 ||  money = 302.95
*******************************************************
Sold:   price = 361.82 ||  money = 304.26
Buy:    price = 360.83 ||  money = 304.26
*******************************************************
Sold:   price = 367.42 ||  money = 307.04
Buy:    price = 360.78 ||  money = 307.04
*******************************************************
Sold:   price = 363.01 ||  money = 307.99
Buy:    price = 362.99 ||  money = 307.99
*******************************************************
Sold:   price = 371.84 ||  money = 311.74
Buy:    price = 371.38 ||  money = 311.74
*******************************************************
Sold:   price = 374.56 ||  money = 313.08
Buy:    price = 370.87 ||  money = 313.08
*******************************************************
Sold:   price = 371.82 ||  money = 313.48
Buy:    price = 370.34 ||  money = 313.48
*******************************************************
Sold:   price = 373.05 ||  money = 314.63
Buy:    price = 371.40 ||  money = 314.63
*******************************************************
Sold:   price = 376.32 ||  money = 316.71
Buy:    price = 374.25 ||  money = 316.71
*******************************************************
Sold:   price = 374.80 ||  money = 316.94
Buy:    price = 373.07 ||  money = 316.94
*******************************************************
Sold:   price = 374.38 ||  money = 317.50
Buy:    price = 373.67 ||  money = 317.50
*******************************************************
Sold:   price = 375.90 ||  money = 318.45
Buy:    price = 373.87 ||  money = 318.45
*******************************************************
Sold:   price = 374.34 ||  money = 318.65
Buy:    price = 371.59 ||  money = 318.65
*******************************************************
Sold:   price = 373.48 ||  money = 319.46
Buy:    price = 369.24 ||  money = 319.46
*******************************************************
Sold:   price = 369.38 ||  money = 319.52
Buy:    price = 365.13 ||  money = 319.52
*******************************************************
Sold:   price = 369.36 ||  money = 321.37
Buy:    price = 365.98 ||  money = 321.37
*******************************************************
Sold:   price = 366.68 ||  money = 321.68
Buy:    price = 365.36 ||  money = 321.68
*******************************************************
Sold:   price = 370.64 ||  money = 324.00
Buy:    price = 367.70 ||  money = 324.00
*******************************************************
Sold:   price = 369.16 ||  money = 324.64
Buy:    price = 367.60 ||  money = 324.64
*******************************************************
Sold:   price = 370.77 ||  money = 326.04
Buy:    price = 369.71 ||  money = 326.04
*******************************************************
Sold:   price = 370.23 ||  money = 326.27
Buy:    price = 367.86 ||  money = 326.27
*******************************************************
Sold:   price = 370.27 ||  money = 327.34
Buy:    price = 369.72 ||  money = 327.34
*******************************************************
Sold:   price = 370.87 ||  money = 327.85
Buy:    price = 366.28 ||  money = 327.85
*******************************************************
Sold:   price = 368.16 ||  money = 328.69
Buy:    price = 367.42 ||  money = 328.69
*******************************************************
Sold:   price = 368.15 ||  money = 329.02
Buy:    price = 367.29 ||  money = 329.02
*******************************************************
Sold:   price = 369.01 ||  money = 329.79
Buy:    price = 368.77 ||  money = 329.79
*******************************************************
Sold:   price = 369.70 ||  money = 330.21
Buy:    price = 366.38 ||  money = 330.21
*******************************************************
Sold:   price = 367.20 ||  money = 330.57
Buy:    price = 363.76 ||  money = 330.57
*******************************************************
Sold:   price = 363.94 ||  money = 330.66
Buy:    price = 361.29 ||  money = 330.66
*******************************************************
Sold:   price = 365.87 ||  money = 332.75
Buy:    price = 365.21 ||  money = 332.75
*******************************************************
Sold:   price = 365.65 ||  money = 332.95
Buy:    price = 365.23 ||  money = 332.95
*******************************************************
Sold:   price = 365.75 ||  money = 333.19
Buy:    price = 364.25 ||  money = 333.19
*******************************************************
Sold:   price = 366.33 ||  money = 334.14
Buy:    price = 365.19 ||  money = 334.14
*******************************************************
Sold:   price = 366.97 ||  money = 334.96
Buy:    price = 366.67 ||  money = 334.96
*******************************************************
Sold:   price = 367.78 ||  money = 335.46
Buy:    price = 367.44 ||  money = 335.46
*******************************************************
Sold:   price = 368.45 ||  money = 335.92
Buy:    price = 367.49 ||  money = 335.92
*******************************************************
Sold:   price = 369.10 ||  money = 336.66
Buy:    price = 368.27 ||  money = 336.66
*******************************************************
Sold:   price = 368.90 ||  money = 336.95
Buy:    price = 368.47 ||  money = 336.95
*******************************************************
Sold:   price = 371.89 ||  money = 338.51
Buy:    price = 371.67 ||  money = 338.51
*******************************************************
Sold:   price = 371.91 ||  money = 338.62
Buy:    price = 371.25 ||  money = 338.62
*******************************************************
Sold:   price = 376.74 ||  money = 341.12
Buy:    price = 376.69 ||  money = 341.12
*******************************************************
Sold:   price = 380.43 ||  money = 342.82
Buy:    price = 377.96 ||  money = 342.82
*******************************************************
Sold:   price = 387.14 ||  money = 346.98
Buy:    price = 382.19 ||  money = 346.98
*******************************************************
Sold:   price = 384.75 ||  money = 348.14
Buy:    price = 382.42 ||  money = 348.14
*******************************************************
Sold:   price = 384.42 ||  money = 349.05
Buy:    price = 380.69 ||  money = 349.05
*******************************************************
Sold:   price = 381.33 ||  money = 349.35
Buy:    price = 378.61 ||  money = 349.35
*******************************************************
Sold:   price = 382.22 ||  money = 351.01
Buy:    price = 381.74 ||  money = 351.01
*******************************************************
Sold:   price = 390.05 ||  money = 354.83
Buy:    price = 389.71 ||  money = 354.83
*******************************************************
Sold:   price = 395.70 ||  money = 357.56
Buy:    price = 393.01 ||  money = 357.56
